ABL1,AFF4,AKT2,ALK,APC,AXL,BCL2,BCL3,BCL6,BCR,BRCA1,BRCA2,CBFA2T2,CBFB,CDKN2A,CSF1R,DCC,DEK,EGFR,EPS15,ERBB2,ERG,ETS1,FES,FGF3,FUS,HRAS,IL3,JUN,KIT,KRAS,LCK,LMO1,LMO2,LYL1,MAS1,MCF2,MDM2,MEN1,MYB,MYC,MYH11,NF1,NF2,NFKB2,NOTCH1,NPM1,NRAS,PAX5,PBX1,PIM1,PML,PTEN,RAF1,RARA,RB1,REL,RET,ROS1,RUNX1,SET,SKI,SMAD2,SMAD4,SRC,TAL1,TAL2,TIAM1,TP53,TSC2,VHL,WRN,WT1,capture
43.75193823371831,44.16035359393301,44.08648978113291,44.625006447260944,43.38979979401421,44.86212966262967,43.914460954466826,46.08592565801921,44.38823438785234,44.57184467911323,43.82065655112615,43.60654342386549,45.58687913880023,47.136117049388496,43.97844441829295,44.540864839439735,44.6654262227805,45.55664132174146,44.864465929775164,45.22272654899614,44.32372828871769,44.64602900288473,44.377374961086296,44.083954573620574,44.07078748384181,44.9827661349023,45.1065869930569,44.48816545621451,43.036737149098364,44.53681655211068,45.50727030478292,43.041378456807244,45.11712695467027,44.86992386381233,44.46453150093603,42.71775341445338,45.31840738339627,44.738176908883865,43.828594100968715,44.554337651477304,43.44953012553713,44.56837038947441,45.005500560528866,44.671856032697775,44.089673717306624,43.917314214072725,44.92467508624724,46.43729264035529,44.52998642479956,44.585769035034986,44.06145385273961,43.375460094830295,45.38650697998696,44.93504663779901,44.08907724900169,45.00826443066912,43.41725808554907,43.89039741461313,44.76764816828412,44.540221636607846,45.281415631530145,44.298073925246136,45.00015724077583,45.36282376787184,44.63786622705497,43.873449204568594,45.14566805853999,44.334348844865296,44.592839229767314,44.577218224220736,44.52056939348308,44.84582187558029,45.91726299819471,Nextera
44.67897765702004,45.35933709960841,46.00524188109794,45.53134051262367,43.858046576913,47.285716337406484,43.46162946140643,47.52741148281237,45.402820497321265,47.07116490601633,44.67388193237643,43.40548760708052,46.30397989079113,45.95737863511119,43.72094594314031,46.02651822535245,45.84609217239303,45.31239622729294,46.50401152034016,45.66492681995379,46.010606476616346,45.61558739568293,46.25954967405049,45.69811066743878,45.283708562901005,45.14811263848696,46.50971674076631,45.851560564668866,42.67651309514868,45.891537014643625,44.80248859191729,45.6861926068964,45.60292069808632,47.33743314364774,45.692771002239375,44.07347187020478,46.45716469767924,45.273504977958694,44.497191671939476,45.618278270458504,44.246318160811185,46.230500851127246,45.141207465406524,46.38739413855358,45.60742404748494,45.241437362938136,45.99626465609993,45.39065120331719,46.25350733873097,45.63337071131337,44.3553708713094,43.81059603641676,45.63386071434862,46.483289233547666,45.41106024987628,45.902115576722764,43.8607379241305,46.137670188498895,45.6845847616555,44.548821577526866,46.22840354307448,45.12428465890596,45.58544445812401,45.59591208413086,46.45260952259998,44.46398655321256,43.613034424029294,45.559481909439484,45.9765522117828,46.207361473052224,44.469828525033776,45.65196435817529,46.3163189202461,KAPAEnzyme
43.69630645999991,43.98245449883685,43.887885587527386,43.30414976085907,42.61296335595365,44.0062476999245,45.06699921534417,48.83665299368932,43.057373577852445,44.93563792268975,42.67607820145396,42.70147976527922,44.074585188091945,49.1386607554157,47.01301631066686,42.96356599439303,44.18124739465524,44.8930389054807,43.92562087230466,44.442816179085334,43.538423957260164,43.145985035178406,43.03092943316584,43.19918331583165,51.146816445007744,43.44819605432541,44.687708440333246,41.96776469296766,45.101915606001214,44.23959821331681,44.2203396531966,42.23060221487581,44.95241224055785,44.46211563747542,47.46772379288743,42.4232300450614,45.061183713436364,43.99870000972458,43.165475897786614,42.94949799429473,42.53974518020297,43.55584655522762,43.78867835764405,44.74292982537021,43.43286699453316,44.77856036772426,41.67866132716792,44.78856846556439,44.080344746770386,44.10312372850002,46.512493534120075,43.24735674556142,44.070308358481476,43.71304667553488,44.133794367027164,46.0223917707401,43.42783088951538,44.69267503678091,43.44479517777493,46.933318162613006,43.35613549088627,46.2316075146219,44.151430649987425,43.276615219645095,45.075820435877944,46.266441504937504,42.6174102101552,43.60353795791448,43.626218970182045,43.77850512574305,51.53650092922821,44.270626419030265,48.56808801853317,NexteraCap
44.95136443021161,45.22509792132215,44.96155725132184,44.81907419311422,44.022485046526796,45.9203826578403,44.61564167958039,47.13412847809248,44.69114390441624,45.59246640648151,44.51028119724547,43.9418778522319,46.491743779141515,47.09942725884634,44.04475324963004,45.10791566514775,45.91118931101458,45.787318341429575,45.46080717418389,46.06503174498048,45.193401522246305,45.59442876693863,46.129127109874354,44.94877308607655,45.63828895473241,45.84463049190056,46.225278141718036,46.96519918873993,44.30016799512036,46.060201467576505,46.24771159589401,43.84851405829303,46.13662474361367,47.46006731478782,45.10713419646487,43.496854280716285,45.75204966339251,45.89817518554391,44.53841339563526,45.74801975881708,43.718382008624864,45.285969786347316,45.68188576593403,45.73187526867589,44.89152710608947,44.58849681330169,46.01107975536883,46.524559947396384,45.305370886365004,45.331153868655086,45.008131524746254,44.037191915433745,46.2468840924307,46.055129065966376,46.10233315307933,46.22619072055439,45.05875479246465,45.1991203038876,45.32407807334085,44.917978332709,46.00312854327703,44.940853177164726,45.510992143786815,45.379220582653474,45.61654116254817,44.515335960976444,44.58837698401831,44.870865188653,45.339592186520306,45.334210723814664,45.577136452431326,46.466530813767065,46.04409346039729,Nextera
42.21743707294099,42.788522988100034,42.913312140842606,43.354720889361104,41.649818334063134,43.62323828925962,41.93926261880059,45.34351311598606,42.86470822456086,43.20287283590957,42.375380194796364,41.488748560439916,43.073284586405144,43.98657342135703,41.69758708246033,42.78766802043967,43.82365989280573,43.87562184310019,43.782078930319734,44.33482413272242,43.181599007779,42.978385608223796,43.237026078853276,43.01815629448599,43.19789040552272,43.279099632280506,42.005233704108065,44.45675303891389,41.23255488409066,44.62383636489726,43.63655335678834,42.58696796453146,45.04590572100632,42.57955716714954,44.2795891456355,41.68813189849136,44.01406506153538,42.71467648650959,42.09581841202263,43.6654055237323,42.25561666822163,43.02181338907059,43.20795103404119,44.04998648087954,42.575948819922765,42.275340852523605,42.751663361291115,44.2585684178737,42.91536411183808,43.451773391501355,42.41228755985701,41.766675965732304,43.620852507121164,43.422182510833416,43.05293963198225,43.57124272395495,42.552321009051866,43.382353035147354,43.03446458753963,43.066455932506,42.28361039094423,42.228038436666594,44.06072915009119,43.765069637895564,43.81037945907574,43.75070021029278,43.53530825431176,42.43772736103523,44.31770138821946,43.152220007547726,42.82058782309983,44.17769891090911,43.718609835947014,Nextera
44.72045153397626,44.344850432168094,47.62195343875208,45.71200243794653,43.04324739921199,47.30308559969909,44.28753690188541,47.22725998947501,45.50955323739467,46.60410373631922,43.07183979694887,41.993735411233615,45.990842567667,46.210169311352495,42.86689836408107,46.71228539639566,45.78335742770434,43.382431046634395,46.160526058205356,45.16364838047366,46.955569268007956,45.783104867603264,45.45041156288894,46.57877879646243,47.38902236417909,45.34100948072226,47.59563438445822,45.56647278668079,42.29145008618233,45.47830071008358,44.036151930560806,44.7417200578556,46.2149221033627,46.98034319220337,44.68453877783094,43.69897952087155,44.863682733771036,43.83886654420537,45.21873220919857,45.94332850401707,43.05663137717319,45.70743246888134,44.39852930661171,46.93109318470032,46.75724972248134,46.45794680016022,43.13657604100682,46.36761640108276,47.686555292420685,45.66711248465734,45.369981240193205,44.70543330390128,43.59816079663839,45.49882908356747,46.55297483671903,44.44017734567346,43.383938515040995,46.30248442075596,44.546012898926094,44.89115366605387,44.09276039892351,44.72095341523386,44.48712793716572,45.33861935940127,46.38571019621522,46.59599048170307,44.24237353314457,44.88097365513983,46.74114971028558,47.36006047317083,44.839649410697284,44.477421278167,45.45403418473031,AgilentQXT
40.39495963499416,41.335084101169414,41.489968813685444,41.54693007089008,39.79279321693404,41.493210587982546,40.60424551427529,41.579535893118255,40.68560387021644,40.95551794968828,40.783562034507,39.62677910652493,41.97369352710775,42.37701437960003,41.103440724317,41.52254688913107,42.1102416878145,41.56654877815447,41.74904101064933,41.723349100137334,40.97232907187097,41.23071855255699,41.0276089078289,40.59494984158474,41.633598615159265,41.19641315217137,41.28244714460203,41.12255346095376,40.731610474397925,41.581858785441625,43.24967132617935,40.84027701460253,40.51100863424121,40.494852575291624,40.450916462645964,41.216119941206,41.98835784098063,40.70902940520137,40.45566489453451,41.166612501365535,39.73791268743017,42.16607929723009,41.521668181411535,41.704196433916785,39.78459427408622,40.54049752967648,38.44467654579011,42.959460005108085,41.555165086150886,41.6637700500164,40.793218025702124,40.37088119502808,40.468096071012,41.87637556539201,41.31499858496329,41.60797554289752,41.4019906874258,41.422121589850924,41.80384174667388,40.64688090089762,39.96719075252941,41.22088832391329,41.809167358829775,40.945584205791164,41.537815012442074,40.22383590338224,40.11814952078316,41.251025804998136,41.31886739355681,41.268808208975564,40.300038136245654,41.568406622522765,41.45656566185592,Nextera
42.174604951313654,41.81462874827492,41.677941495202525,42.04511952615017,41.198974811283364,42.5265068109754,41.53314984089893,43.95021679770595,41.81745571669494,42.161541050466816,41.736223411923774,40.935845684812115,42.0990648078028,47.08338528202191,50.0532590839343,41.66204052106822,42.098835255949254,41.99718708612827,41.98305450029693,41.93460076402378,42.48417156213283,41.54259790256591,42.30359503812453,42.16930102772139,44.11215307679693,42.18392348955737,43.81472480754169,42.42964343604463,44.09234254542914,42.27835507785142,41.45693770796864,42.09406026769479,44.23288451645628,46.799677952437186,45.01912236517944,40.754613582532755,43.14154866114643,42.46885976616696,41.413018980932165,42.15105928681935,42.06143219141098,41.85107201483208,42.46838689815809,42.54070020460551,43.0092627524105,43.51692428214175,42.92842425238708,43.0360327552195,43.06231473272712,41.94945403624807,43.54406326630348,41.71843787655619,42.462511757146046,42.73744493392534,42.2931044431709,43.99792256610126,41.46581114169396,42.5809313107689,42.38974168583551,46.206885289472375,43.724747880455354,44.17011564743132,42.56490738148558,41.50606272661678,44.096292031296436,44.35151338290704,40.942622550029995,42.136302738352846,42.5640768094998,42.47280382830012,47.287529918043624,42.941991547727646,45.53606726538814,NexteraCap
43.62838261545455,43.69527616314842,44.319687735213144,44.40584657701998,42.86259101880812,44.8309871292896,44.30488659735111,45.49622846593141,43.332486074655996,44.406382526959284,43.70783419398807,42.8658198603026,44.59787459395118,47.40117549002314,42.64245983877314,43.720539587267005,44.85234695190681,44.31535035928266,45.362287861523754,44.64626627118984,44.28468448641794,44.21770513180265,43.8343681654418,43.978249055540076,43.45635035162846,44.83556345803086,43.79708095942277,44.064964914709925,42.10847504434133,44.9895188101449,45.59878550546082,42.689441603225674,44.73210366362348,43.588508137123625,44.810119970000265,43.17015996635971,44.97370866817818,44.72187934877357,42.52906920068853,44.57497768109462,42.49732328568382,43.79446953382745,44.19976404085938,44.495599156727486,43.61808268921448,43.08008008449493,44.0962604389188,44.99574281139573,44.65670226251163,44.6658346815058,44.39397672655849,42.46065878613973,44.497028826681024,46.10207122488819,44.955408650745134,45.58972751474273,43.88271250720855,43.88282886747303,45.25933152654413,44.38532097102969,43.36115891735433,43.864718508403165,44.36919508884062,44.076685944478136,44.123371714238075,43.28658441155536,43.93948705324776,44.823467977423675,44.53120466675709,44.42070271740768,45.1365593236234,45.51562265993198,44.061621468359505,Nextera
42.99748942629333,42.44171541376795,42.93274780204671,43.28784047521281,41.72636277285338,43.04689581097662,46.673375492734486,48.83008559931528,41.98747786995656,43.64368462657059,42.54321742367257,41.90130162294272,43.0393792467969,49.42172446262497,49.476595177552376,42.62858605931781,43.10488282696911,43.48727121614594,43.0729556436169,43.53086061673187,43.03674236647099,43.03747461670331,42.763901599815384,42.73896003227618,46.88424174129741,43.68334996332945,44.59241673056575,42.994927168809085,45.46441639444894,43.50705182466408,44.83512789993113,41.902012295990886,46.07359518824821,42.66070989762176,47.21280793325597,40.968837861235436,43.933363906481105,43.31645765313077,43.32094456673224,43.449732104258665,41.837003396171376,42.93138462138465,43.65776701145516,43.529819056402076,44.89286519121422,44.346543990752245,44.43520110169424,43.90691597572311,43.90821814674519,43.39602658386903,44.87123036543767,42.79523564629419,43.76012034342375,43.50855594282119,43.108560094683114,44.01144135735725,42.04167891229288,44.080957633339175,43.007935032078336,47.89256989467746,43.87153751393869,47.81984260771523,43.35174260637101,42.79136652888664,43.97035113632094,45.93862254969539,42.82503798451249,42.83853314162714,43.23890029337119,43.515596999981156,48.98249557971329,43.80155114247279,48.00379183457914,NexteraCap
43.616704270731276,43.14126355932953,43.93964473317679,44.19378744585368,42.60497882303673,43.88843390512883,44.31922402568952,45.77032927017912,43.45462015488672,44.23313273619535,43.22708663733085,42.788825765952915,45.15279876345886,47.11286401351605,42.628826122413685,43.76341432545044,44.28953736173043,43.96525933409406,44.262618648627196,44.76765011131454,44.817948810042395,44.319516892948435,42.86679303436291,43.7994742815068,44.01497704237929,44.90814835034863,45.156883270770344,44.37826437136109,41.42402052628113,45.297099065270935,44.94513674949813,43.03688482873658,44.65532850789683,43.57224710776582,44.22317325479555,41.987070998654836,45.23441932016296,43.173958743513026,42.44831385595225,43.69151768835717,42.84353009911937,43.864587944578524,43.9533857739506,45.124642295985716,43.094542175231,43.32317447121655,41.759271734185006,45.09607320585514,43.549580737095205,45.0694554208694,43.630992094674504,42.847830832093805,43.92074909052311,44.393402673754984,44.82872789464596,43.65718751730213,43.17744919390126,43.927449622677486,44.46918925219212,43.950829222022705,42.40978556544914,43.77904014686985,45.011065344589355,43.52708135608807,43.909164794836606,43.06748341562659,42.487897549405744,44.0980491681186,43.374568307519255,44.47521141187555,44.81677267285505,44.65352006108079,43.960851624356565,Nextera
44.678099413356314,44.98451799172833,45.83814777264435,45.2917867172761,43.91520422013164,46.70633598517613,41.443898202817074,47.37549358975492,45.450123552366904,46.705362054150726,44.68363024654918,43.48370018835389,45.51651793848854,46.543406051632495,43.93287734274521,45.94201451549137,45.79617134969553,46.28112265990335,45.7267182667629,46.0731578780352,45.69226263260095,45.51412330016278,46.05131907212326,45.17651586842316,44.09614402494799,45.018133354116145,45.35706497421053,45.724921871394905,42.94448231405367,45.886471144798406,45.21043635214975,44.92723426728687,44.38481272901797,45.3579073032745,44.856332776775126,43.68684162594538,45.934820651961324,44.94452961490172,43.910321879074274,46.13319314427826,44.88757748835326,46.17256626135745,45.14733740033452,46.754391695266044,45.47228571447078,45.13723695999786,46.60630143885419,46.76596476581252,46.730780662290925,45.30737635295009,43.998235175483686,44.14871825349243,45.49786041965541,46.689291543832226,45.68771255301153,45.823615041790546,43.96311231534837,45.75896255031139,45.36601038544043,45.17718938836014,45.19175712475209,45.01331195922347,45.29287864673859,45.14135446764044,46.03427274894209,43.786564926143896,44.821681850973036,45.944338128701325,46.60765866680021,46.243629313231104,44.88164992773472,46.18488897883741,45.95236544077924,KAPAEnzyme
43.68179956130626,44.19980559971482,44.74240505242162,43.804916017065715,43.39335533893386,44.761378663331904,43.410178930745865,45.685235064266074,44.43251194823296,44.869842066117485,43.91933909434378,43.464468888516826,45.66153325168935,45.328592337040995,43.67489326430957,44.64895006347026,45.20066640791828,45.319582098752306,44.636178928932296,45.33332920833773,44.92459816631184,44.65100299349283,44.47968918559202,44.722117479991695,45.75631025974424,44.91412689923799,45.560815433960215,44.99100836627637,43.47300665176706,44.731935279559806,47.22117490853825,43.869392381105015,44.867788664033355,45.17802909100448,44.347785415237,43.299772427900905,45.039766556238526,44.683725209911856,43.2320720539529,45.094232525328,42.853690282698864,44.73126655934944,44.93730402585511,45.29298673802568,44.39546369319683,43.87909228666038,45.44345622489606,45.03681111568125,44.66227410146243,44.9820667176822,44.3836419946846,42.98278391218557,45.61264564079285,45.053629509292506,44.817981642530505,44.93586397006936,44.193081095397304,44.27748412804271,44.79065083266833,45.512075403495544,45.79722635676889,44.12581553311551,45.945328386132,45.52718827307357,44.777827870916255,43.71286019225907,43.06225106488501,44.484281249220764,44.53060679905793,44.2370975651406,44.23462846615967,45.25700109866482,44.43502982276994,Nextera
45.377601274796525,44.82879255445611,46.03282774329984,46.20821281078793,43.76837540161169,48.154299785004426,45.36434153161166,48.96582913399807,46.09242520021328,47.21313911801339,43.81890984547637,42.661119618550245,45.613001628095894,48.12442304104373,44.9648470432193,47.48341833577771,45.925070359258015,44.58999240612828,46.708495789949176,45.886170015042275,47.487946886925485,46.439685623426314,46.4463975062562,46.99646826259298,47.0675529423061,46.418776068399744,48.52885351897725,46.830130225625744,43.47575751998867,46.238011476644346,47.13940079148866,45.53820678907927,47.79249333624684,47.333680305183506,45.96815894900349,44.92015809829855,45.06324197352434,44.39865975147759,46.02750147824766,45.9988839388132,43.87295182467769,46.620363483573776,45.23330125507913,46.700166124679235,47.51611286369109,47.10842050407106,46.66055812385087,47.48778047098987,46.961934920927156,46.52989519252633,45.47458376268103,45.17619593669977,45.32124090309902,46.36928434424346,47.225178558528135,45.2091930371438,44.518173250493085,47.41340155461005,45.43331841205699,46.53984899535746,45.53519521414704,46.863903986137466,44.48234021589691,45.50825763133072,47.31177369023604,46.05826050673544,44.456656429745244,45.30387794905524,47.07166183834873,48.06605324070551,46.59653047597398,44.97796424937076,46.67755497841207,AgilentQXT
42.56058784981586,43.97475275342774,43.50610125046768,43.86151284950678,43.016984484058725,43.184339249840804,52.44612659698025,43.411205655729205,43.089423248490014,43.578606074461135,41.57159002409002,44.761387950450455,42.73705256796958,47.50229750778816,51.700372628726285,42.31337016328297,43.01687057577179,46.351269649334945,43.16022108350605,42.71046422300921,43.88352071628465,43.04191321837111,47.61434020624838,43.44368145668385,46.6153316560784,43.25451647097195,42.636219951893466,40.8337360510268,41.63077896512936,46.065823015873015,43.5943287037037,42.893322354529246,41.99682735906585,43.22434555211598,51.63704145289881,41.420333923042904,46.3393118785976,39.77106227106228,42.51830954926446,42.722451069906825,41.76687305801655,43.14230351673046,42.26135040012863,43.31313087348971,44.383120715925926,43.79096894624069,38.23694390715667,47.65820867115831,46.74346562378123,43.201948624657234,46.39009215167549,42.70937882059276,40.12810865128216,43.35998662964106,42.11416645627665,45.18885466575404,44.44711441041228,43.95318656346229,44.79955912762832,44.574320478529565,44.435160280808596,47.83060292033241,46.63889765851092,47.76375590580634,43.33757482376199,51.40834646858705,41.63916033693641,41.918983679397115,42.50156301378872,44.305371230417094,48.861554512258735,46.33257020757021,50.37819858712716,NexteraCap
43.68404843241699,43.06001470844521,45.4768494891852,44.478615811858624,42.19727792423611,45.96245777454841,43.2584244165935,47.02270490338806,44.47027366702845,45.08370828199634,42.44620331112683,41.40239489789998,44.59324536163654,45.312014284812115,42.9822891184305,45.72976012312069,44.80052858585347,42.69689129887339,44.77528867317697,44.77118875794175,45.639425715454884,44.36961066836314,44.53856068996441,45.58455817996959,44.9064994780538,45.42108979459685,45.60580418870332,45.679524730347964,40.8383098915866,44.515006810400315,45.4374941359887,44.39615194493967,45.04613613869741,44.63328922213234,44.52225072821989,42.71283280230664,44.695388128061616,43.529724622077865,44.18337185246676,44.72742509491602,41.688148733067635,44.82084092964669,43.68600732212411,45.573579028917145,44.89190470231155,44.92414537560815,42.41389900244313,45.988158525586016,44.958668276841166,44.583009674221806,44.568464621440114,43.50721766312345,43.470235072527736,45.22061020736733,44.52896908773608,44.265272080932675,42.709641708865995,45.42522967328888,44.11913535298887,44.68032116393716,43.228284699541874,43.94733474486993,44.04713230081763,44.65525909617088,45.08890207487259,44.8321681102441,42.9425825459814,44.2810436603731,45.07585921857198,45.60972987789431,43.660758244441055,44.371587143529375,44.587835301094984,AgilentQXT
42.84911163554776,43.55024084252302,44.14543622011338,43.1185127349201,42.10537033424075,44.25699124128223,44.34059086737545,46.39266764127599,43.04755248618262,44.536415701116944,43.25690650573336,42.26630848651257,44.62458099162377,46.55167184757663,43.236348788589055,43.681430941905056,43.926659764768935,44.53336833981824,44.47169952983024,44.52579406155827,43.322968466343234,43.98375592380217,43.12360921223315,43.31619965719727,44.06096967657905,43.40478206385633,42.36527412566771,44.21539053562599,41.28748664998279,44.56975761215519,44.85810325614803,43.60212643830905,43.97461958127965,46.237481793195215,42.33046905529451,43.50802676996571,45.501015288981975,43.54733603373436,42.571927362567614,43.53028610757209,42.2384002063455,43.286841486120764,43.82188225700768,45.12199290076877,42.49636510023262,43.01559439916026,44.3634981344582,43.82373543779429,43.88570371187426,44.102880205091644,43.56727609195594,42.04392384927279,44.62058491757232,44.715499920645456,42.983336803444026,44.03285540748301,43.50014729729987,43.37662173125577,44.433864942588535,43.26914787630177,43.972282941232784,43.872245043624005,44.66143873487249,43.88127169515798,43.733949010466596,42.73988495250535,42.86285307844022,43.81527368917841,44.39401987680979,43.652518121121915,44.273885428022055,44.90550225756929,44.50776870963292,Nextera
45.27196165648049,44.84331693968403,47.752516469293205,46.0023952459346,43.32325802664658,47.836054732455466,46.52994573998472,48.11133210777546,46.31847597515904,47.43242171693051,43.94344152033329,42.37694329303197,45.72264952923859,48.74748304682923,45.54682442762243,47.426883679445076,46.337928093302835,43.7464648124368,46.52618951390964,46.1933433813937,48.29714240622716,46.472034341723656,47.057940278920405,46.634484499630005,46.0805859822137,46.87879871204855,48.08885865471133,46.75415180091995,42.923904514074124,46.2926474104409,47.91280325379513,45.86946188561295,47.383494388858104,46.94737267306457,46.897999508411004,43.66090221834408,46.86573326980948,45.65449697039851,45.60964601901423,47.08084714170111,43.52038452460538,46.358233071397834,45.41239318364613,47.14126372391461,46.87528440348429,46.796538018612154,43.28348837766773,47.6955612954282,46.85391762747535,46.42590285735696,45.69006431089508,44.89922627789132,46.41383055391815,46.92666700375085,47.32843163255595,45.32748809801689,44.77858427398385,46.42847548835844,45.629816940663794,45.87654583234882,45.53728803578764,45.78116881024888,45.9036822750435,46.77054736480363,46.83477190253028,47.64361585784368,44.29068081164577,45.227224876569935,46.07188867694472,47.53574518640776,45.06232866738403,46.056845182157964,46.34114410593602,AgilentQXT
46.591085934067685,46.552209323575205,47.71240885116,47.64092711531503,45.767319360506065,49.2308531798762,46.968869005689946,48.67121400493369,47.82749625892397,48.17082135977494,46.44147910278457,45.21952816958237,47.205080198577726,47.84709205782855,45.76381465078903,48.592424685702895,47.474821208243796,46.89789651190483,47.59684702885829,48.500831802340706,48.214057777546216,47.83370250702932,47.98615723686536,48.505933341248934,47.06094994205855,48.13501593649007,48.42887761563146,49.19198433004336,45.531289947600406,47.43452140810516,48.132037791309536,47.26247734731118,49.03110670420752,47.35167968339085,46.39869702295958,46.544301719954724,48.04595607220781,46.61804485561789,47.010003736298145,47.762772733140174,46.488807281132225,48.93732035507083,47.40677619541882,48.54859103735309,47.68987389893137,47.62041819468601,48.542041537386396,48.985778771179426,48.69917661964628,47.73316027144903,47.65844276012837,46.678163359532626,47.304694419085266,48.627231629668046,47.8384794631077,47.46130518786821,46.1826555977091,48.343690793033325,47.56790598821013,46.780837473141936,48.55803396646005,47.60739307466814,46.65543108119985,47.540160529107524,48.81846101228645,45.96572721087913,46.162577203935484,47.48816496824099,48.71763629751611,48.57627690356223,46.4079987936866,48.02942460848497,48.40859895891051,KAPAEnzyme
45.02455044851013,44.85390355281554,45.00559146538853,45.94385728447623,44.20126578328991,46.42673664626645,44.82333448891171,44.78297233852462,45.02040347061611,45.35168691365792,45.04989889290133,44.0006485968829,45.3977826662057,46.03287285400582,43.324607619911056,45.695903381309215,45.57794963669069,45.44574391469109,45.39215829381707,46.892443861400594,45.72999179532565,45.52823710149688,45.829520801485636,45.642101076762735,45.54765467394241,45.93398263678038,45.29272330715986,46.357035042115704,44.08381520048388,45.94796923128362,45.56206979135719,44.38496503391956,45.02309196125173,44.14153709835023,43.85052191919103,43.94934896257464,46.743878296780714,46.19282035155954,44.073167573214526,45.24460353891805,44.04490718421541,45.55067775617828,45.44272768743848,46.39083294345285,45.72771969062958,45.00529970874442,44.04841337134082,46.53009950979687,45.68332933936997,45.54294602881463,44.242651595437906,43.99830902436875,45.56074570012331,46.30816654905025,45.00702213704508,45.583004185641016,44.78498080426134,45.12755256207249,45.676612318019224,44.95129374251942,44.433483830981636,44.631693285861445,45.57334265531141,45.84113979118466,45.58135061510589,44.66717768659256,44.48195549752019,45.19794379790271,45.437399131033274,46.10444463998537,45.247392787782616,45.58635408755265,45.32168246948986,KAPAEnzyme
39.58077358739233,39.93312935165425,39.7753947584513,39.91391823867052,39.15056540649354,40.28066303670256,39.65083825173601,40.15769566835433,39.738318629472445,40.731667920421344,39.600335505626305,39.29977149685593,40.16164388248096,41.40266931611714,39.25613821423885,40.399169793189245,40.502574430776654,40.44674245867036,40.12724977372536,40.73181600137333,40.099338271360494,40.19151961282343,40.15014218578093,40.36324494646762,39.6609657256496,40.70373912899615,40.19893161346815,40.261334460823704,38.83763713923736,40.35227451696009,40.60617135882672,39.53119537952466,40.04045830573962,39.685480316598124,39.748743851845525,38.82313714152735,41.107805690647695,40.25920170870175,39.538351654093795,40.23751183642814,39.41797196878236,40.326024210973046,40.08091096234476,41.154511048298815,39.865301848456575,40.02988180024029,39.62168000183292,40.485615653656154,40.5384493132982,40.37151058771947,39.74549972507765,39.02679740003914,40.32953709679168,41.617826884856264,40.030252070276575,40.735668842125314,39.72619298440656,40.455565076689616,40.04230069571786,40.025279152351516,40.355311512124075,39.49577777219985,40.16791454589682,40.210385791161535,40.156960231754795,38.92567768073707,39.895046589301124,39.933963682023204,40.8661222833185,40.349483351555286,39.670542256426735,40.607899584853705,40.61900147359491,KAPACovaris
45.05223534995568,44.84218737309372,46.704779525905806,46.59262015534791,43.9280800889286,47.36331041783963,45.47442470448629,47.517490692936825,45.951941364405776,46.0053467739119,44.851255638368926,43.362957467631745,45.12200688000024,47.01413517387076,44.98865211015368,46.594810503597095,45.78469630385368,45.668363027932735,46.37323872003196,46.97496057700773,47.191048345984356,45.5805192662852,46.73463539635775,47.514775423809674,45.65920896245987,47.66312496112724,46.63714808859247,46.95096406153736,44.53690435933353,46.361012082835465,46.465648220281174,45.20418080421838,47.009621769892924,45.8958363413615,45.08043149339088,43.75225666029309,45.692352200319434,44.99935487964839,45.03718369995238,47.07693780354335,44.613831596571124,46.56870919684706,45.74292207597363,47.23921669115555,47.04435931012672,45.81160668020586,43.58126197235847,47.97399948375029,46.52140670683757,46.31678266972395,45.529150164397706,44.925299808878,45.53332142930376,47.36409700995088,46.292382180266365,46.06532507979601,45.050458198406,46.31463899728706,45.96681145901494,45.47060349996097,45.38676310027278,45.57212462263093,46.025880868237415,45.47007440086332,46.7249830385558,43.69934891150456,45.325621738124845,45.64610093557836,46.60486321809034,46.96723817617791,44.20081108493732,45.98027216416641,45.62844740824202,Twist
42.14746661246984,42.292487962164195,42.44438947485646,43.23984395650977,41.75005425955402,43.51452542054838,45.238083886080126,45.89705734810514,41.9898336775101,43.4737300250612,42.05796018904381,41.87246501853799,43.00613024619167,47.10651432981416,49.495667811821406,42.89898443631841,43.13074938185647,41.89393266074827,42.8141563608336,43.39934654282432,42.56937340226276,42.86298411960577,43.82351478293882,42.47438823488415,46.77536194545635,42.75142694583083,43.990872513221454,43.07723508712674,41.37161168118907,43.436188895618415,44.174486699318855,41.53048000053721,41.89166795415942,46.6440035202763,43.09861484709286,41.19505901752103,44.79495352869624,41.96026639243209,42.29389991708887,44.413787914455604,41.934206088858375,42.80207614571068,42.677029159575305,43.670675140486644,41.2747307354344,44.450900798544005,44.553051173028464,43.4470113928476,44.1631831815055,42.485526033244746,44.33877982690913,41.602294424430596,43.8164255653559,43.22991271303505,42.77814326293541,43.984063574968985,42.323830114868116,43.48165822770673,42.37468875139117,46.70673934150679,44.1798390557521,47.59897714362396,44.15737787973242,42.44861468310919,42.87789574345917,46.32745156178805,41.4762867400164,42.890393814524465,43.048585026248944,42.59402848810392,46.647408038131495,43.551429729888035,46.87942070060104,NexteraCap
