sample,gene,quality,technology
Twist-Roche-0720ME25_S5_L001,ABL1,44.65435723036034,Roche
Twist-Roche-0720ME25_S5_L001,FUS,46.05802466940934,Roche
Twist-Roche-0720ME25_S5_L001,NF1,45.318145599741406,Roche
Twist-Roche-0720ME25_S5_L001,MAS1,43.8769517429822,Roche
Twist-Roche-0720ME25_S5_L001,ALK,46.21442720383441,Roche
Twist-Roche-0720ME25_S5_L001,LYL1,46.101575143283085,Roche
Twist-Roche-0720ME25_S5_L001,NOTCH1,45.34649564244796,Roche
Twist-Roche-0720ME25_S5_L001,CDKN2A,44.237916180343746,Roche
Twist-Roche-0720ME25_S5_L001,BCL3,46.72432311429477,Roche
Twist-Roche-0720ME25_S5_L001,TAL1,44.978487642999774,Roche
Twist-Roche-0720ME25_S5_L001,PTEN,44.211067279102345,Roche
Twist-Roche-0720ME25_S5_L001,MYB,46.0021481240373,Roche
Twist-Roche-0720ME25_S5_L001,SRC,46.340250969724956,Roche
Twist-Roche-0720ME25_S5_L001,APC,43.4327744767435,Roche
Twist-Roche-0720ME25_S5_L001,CBFB,48.29541777433455,Roche
Twist-Roche-0720ME25_S5_L001,FGF3,46.52616976878714,Roche
Twist-Roche-0720ME25_S5_L001,RUNX1,46.28863009963033,Roche
Twist-Roche-0720ME25_S5_L001,TIAM1,45.323142232797736,Roche
Twist-Roche-0720ME25_S5_L001,TAL2,45.21993039492764,Roche
Twist-Roche-0720ME25_S5_L001,PAX5,46.5857630360961,Roche
Twist-Roche-0720ME25_S5_L001,ROS1,45.25088654365355,Roche
Twist-Roche-0720ME25_S5_L001,PML,44.443837944763985,Roche
Twist-Roche-0720ME25_S5_L001,SMAD4,46.38443530785028,Roche
Twist-Roche-0720ME25_S5_L001,SKI,44.732675507916525,Roche
Twist-Roche-0720ME25_S5_L001,NRAS,46.70077202678739,Roche
Twist-Roche-0720ME25_S5_L001,NF2,46.857583581500954,Roche
Twist-Roche-0720ME25_S5_L001,MDM2,45.12816005215701,Roche
Twist-Roche-0720ME25_S5_L001,DEK,45.66932011393685,Roche
Twist-Roche-0720ME25_S5_L001,NPM1,42.973389190041765,Roche
Twist-Roche-0720ME25_S5_L001,MCF2,46.40385276626015,Roche
Twist-Roche-0720ME25_S5_L001,MEN1,44.3965197548998,Roche
Twist-Roche-0720ME25_S5_L001,RARA,46.768467759206274,Roche
Twist-Roche-0720ME25_S5_L001,TSC2,46.1166947903472,Roche
Twist-Roche-0720ME25_S5_L001,RB1,45.04934830398917,Roche
Twist-Roche-0720ME25_S5_L001,HRAS,46.237501684568485,Roche
Twist-Roche-0720ME25_S5_L001,PIM1,44.86719656457227,Roche
Twist-Roche-0720ME25_S5_L001,SMAD2,44.37444155566503,Roche
Twist-Roche-0720ME25_S5_L001,NFKB2,45.761780022026606,Roche
Twist-Roche-0720ME25_S5_L001,ERG,45.556166917333094,Roche
Twist-Roche-0720ME25_S5_L001,RAF1,46.218432985769276,Roche
Twist-Roche-0720ME25_S5_L001,AFF4,44.60069398202719,Roche
Twist-Roche-0720ME25_S5_L001,BCL6,45.259428999927074,Roche
Twist-Roche-0720ME25_S5_L001,CSF1R,46.13642438159953,Roche
Twist-Roche-0720ME25_S5_L001,ETS1,46.030846402037504,Roche
Twist-Roche-0720ME25_S5_L001,WT1,45.675135390233,Roche
Twist-Roche-0720ME25_S5_L001,MYH11,45.99311091943486,Roche
Twist-Roche-0720ME25_S5_L001,BRCA1,44.445882767012314,Roche
Twist-Roche-0720ME25_S5_L001,REL,43.56163829109879,Roche
Twist-Roche-0720ME25_S5_L001,LCK,44.75830912050426,Roche
Twist-Roche-0720ME25_S5_L001,IL3,47.243761359597485,Roche
Twist-Roche-0720ME25_S5_L001,LMO1,46.74763016011218,Roche
KAPAEnzyme-Roche-0720ME25_S66_L002,KIT,44.95766394116551,Roche
KAPAEnzyme-Roche-0720ME25_S66_L002,TP53,45.104062090077676,Roche
KAPAEnzyme-Roche-0720ME25_S66_L002,RET,44.88380524795581,Roche
KAPAEnzyme-Roche-0720ME25_S66_L002,AKT2,44.391034779488244,Roche
KAPAEnzyme-Roche-0720ME25_S66_L002,BCL2,43.48152984350567,Roche
KAPAEnzyme-Roche-0720ME25_S66_L002,AXL,45.490818030501984,Roche
KAPAEnzyme-Roche-0720ME25_S66_L002,WRN,44.629534315607174,Roche
