sample,gene,quality,technology
Nextera-Roche-0720ME25_S6_L001,KCNH2,43.862501852812265,Roche
Nextera-Roche-0720ME25_S6_L001,PCSK9,44.64927463809897,Roche
Nextera-Roche-0720ME25_S6_L001,GLA,43.68929454466755,Roche
KAPAEnzyme-IDT-1501199_S7_L001,SMAD3,45.00049486121464,IDT
KAPAEnzyme-IDT-1501199_S7_L001,DSG2,44.93794526623091,IDT
KAPAEnzyme-IDT-1501199_S7_L001,SMAD4,45.14135446764044,IDT
KAPAEnzyme-IDT-1501199_S7_L001,KCNQ1,46.02990993671834,IDT
KAPAEnzyme-IDT-1501199_S7_L001,ACTC1,45.561330209922914,IDT
KAPAEnzyme-IDT-1501199_S7_L001,SCN5A,45.56857343690982,IDT
KAPAEnzyme-IDT-1501199_S7_L001,MYL2,49.310827374391174,IDT
KAPAEnzyme-IDT-1501199_S7_L001,DSC2,45.298330599102044,IDT
KAPAEnzyme-IDT-1501199_S7_L001,PKP2,45.108012008534274,IDT
KAPAEnzyme-IDT-1501199_S7_L001,PTEN,45.49786041965541,IDT
KAPAEnzyme-IDT-1501199_S7_L001,MUTYH,45.36523005785118,IDT
KAPAEnzyme-IDT-1501199_S7_L001,RYR2,46.226180257481786,IDT
KAPAEnzyme-IDT-1501199_S7_L001,ATP7B,45.80275393566026,IDT
KAPAEnzyme-IDT-1501199_S7_L001,ACTA2,45.70687284584484,IDT
KAPAEnzyme-IDT-1501199_S7_L001,FBN1,45.85864827320304,IDT
KAPAEnzyme-IDT-1501199_S7_L001,NF2,46.754391695266044,IDT
KAPAEnzyme-IDT-1501199_S7_L001,TNNT2,48.31686086421229,IDT
KAPAEnzyme-IDT-1501199_S7_L001,MSH6,43.51508518924965,IDT
KAPAEnzyme-IDT-1501199_S7_L001,TMEM43,46.95086187950343,IDT
KAPAEnzyme-IDT-1501199_S7_L001,MYL3,45.90040871116612,IDT
KAPAEnzyme-IDT-1501199_S7_L001,RB1,45.823615041790546,IDT
KAPAEnzyme-IDT-1501199_S7_L001,TSC1,45.712949288662436,IDT
KAPAEnzyme-IDT-1501199_S7_L001,MYH11,46.17256626135745,IDT
KAPAEnzyme-IDT-1501199_S7_L001,BRCA1,44.68363024654918,IDT
KAPAEnzyme-IDT-1501199_S7_L001,TNNI3,47.6747158069694,IDT
KAPAEnzyme-IDT-1501199_S7_L001,PRKAG2,46.278282494187536,IDT
KAPAEnzyme-IDT-1501199_S7_L001,CACNA1S,46.32415787907154,IDT
KAPAEnzyme-IDT-1501199_S7_L001,PMS2,44.83753645109052,IDT
KAPAEnzyme-IDT-1501199_S7_L001,TGFBR1,46.2206623916475,IDT
KAPAEnzyme-IDT-1501199_S7_L001,BMPR1A,46.226783954609864,IDT
KAPAEnzyme-IDT-1501199_S7_L001,TP53,46.60765866680021,IDT
KAPAEnzyme-IDT-1501199_S7_L001,WT1,45.95236544077924,IDT
KAPAEnzyme-IDT-1501199_S7_L001,LMNA,44.59604473217466,IDT
KAPAEnzyme-IDT-1501199_S7_L001,MYBPC3,45.96623846093994,IDT
KAPAEnzyme-IDT-1501199_S7_L001,BRCA2,43.48370018835389,IDT
KAPAEnzyme-IDT-1501199_S7_L001,COL3A1,46.77821926003433,IDT
KAPAEnzyme-IDT-1501199_S7_L001,TGFBR2,46.10099704652202,IDT
KAPAEnzyme-IDT-1501199_S7_L001,RET,45.75896255031139,IDT
KAPAEnzyme-IDT-1501199_S7_L001,SDHB,45.78586622319983,IDT
KAPAEnzyme-IDT-1501199_S7_L001,MYH7,45.84713325884253,IDT
KAPAEnzyme-IDT-1501199_S7_L001,DSP,44.72328191701098,IDT
KAPAEnzyme-IDT-1501199_S7_L001,LDLR,45.15785899481847,IDT
KAPAEnzyme-IDT-1501199_S7_L001,TSC2,46.243629313231104,IDT
KAPAEnzyme-IDT-1501199_S7_L001,VHL,44.88164992773472,IDT
KAPAEnzyme-IDT-1501199_S7_L001,OTC,46.77431054095574,IDT
KAPAEnzyme-IDT-1501199_S7_L001,APOB,44.17157077106904,IDT
KAPAEnzyme-IDT-1501199_S7_L001,MEN1,43.910321879074274,IDT
KAPAEnzyme-IDT-1501199_S7_L001,SDHAF2,43.107796471693455,IDT
KAPAEnzyme-IDT-1501199_S7_L001,RYR1,45.88024897444273,IDT
KAPAEnzyme-IDT-1501199_S7_L001,TPM1,46.37409806743007,IDT
KAPAEnzyme-IDT-1501199_S7_L001,SDHC,45.839260095777604,IDT
KAPAEnzyme-IDT-1501199_S7_L001,STK11,45.21457611145266,IDT
KAPAEnzyme-IDT-1501199_S7_L001,MLH1,46.10779658370844,IDT
KAPAEnzyme-IDT-1501199_S7_L001,MSH2,44.5045110062722,IDT
KAPAEnzyme-IDT-1501199_S7_L001,APC,43.91520422013164,IDT
KAPAEnzyme-IDT-1501199_S7_L001,KCNH2,45.022836459528094,IDT
KAPAEnzyme-IDT-1501199_S7_L001,PCSK9,45.81935936647907,IDT
KAPAEnzyme-IDT-1501199_S7_L001,GLA,44.649969918567635,IDT
Nextera-Twist-0720ME25_S24_L001,SMAD3,45.046015710498,Twist
Nextera-Twist-0720ME25_S24_L001,DSG2,44.4626826337442,Twist
Nextera-Twist-0720ME25_S24_L001,SMAD4,45.52718827307357,Twist
Nextera-Twist-0720ME25_S24_L001,KCNQ1,45.79368639871393,Twist
Nextera-Twist-0720ME25_S24_L001,ACTC1,44.85697439050634,Twist
Nextera-Twist-0720ME25_S24_L001,SCN5A,43.626190368247364,Twist
Nextera-Twist-0720ME25_S24_L001,MYL2,45.24148491882014,Twist
Nextera-Twist-0720ME25_S24_L001,DSC2,44.453457190106526,Twist
Nextera-Twist-0720ME25_S24_L001,PKP2,44.556115347713074,Twist
Nextera-Twist-0720ME25_S24_L001,PTEN,45.61264564079285,Twist
Nextera-Twist-0720ME25_S24_L001,MUTYH,43.61535491537278,Twist
Nextera-Twist-0720ME25_S24_L001,RYR2,44.82613103233517,Twist
Nextera-Twist-0720ME25_S24_L001,ATP7B,44.18943565578565,Twist
Nextera-Twist-0720ME25_S24_L001,ACTA2,45.08934294062607,Twist
Nextera-Twist-0720ME25_S24_L001,FBN1,45.49097453474464,Twist
Nextera-Twist-0720ME25_S24_L001,NF2,45.29298673802568,Twist
Nextera-Twist-0720ME25_S24_L001,TNNT2,45.17212563132814,Twist
Nextera-Twist-0720ME25_S24_L001,MSH6,43.41861848077715,Twist
Nextera-Twist-0720ME25_S24_L001,TMEM43,45.50621532364102,Twist
Nextera-Twist-0720ME25_S24_L001,MYL3,45.10490840371232,Twist
Nextera-Twist-0720ME25_S24_L001,RB1,44.93586397006936,Twist
Nextera-Twist-0720ME25_S24_L001,TSC1,44.61801762528543,Twist
Nextera-Twist-0720ME25_S24_L001,MYH11,44.73126655934944,Twist
Nextera-Twist-0720ME25_S24_L001,BRCA1,43.91933909434378,Twist
Nextera-Twist-0720ME25_S24_L001,TNNI3,45.72134147574838,Twist
Nextera-Twist-0720ME25_S24_L001,PRKAG2,44.53477226609052,Twist
Nextera-Twist-0720ME25_S24_L001,CACNA1S,44.883303370540105,Twist
Nextera-Twist-0720ME25_S24_L001,PMS2,44.44072557622098,Twist
Nextera-Twist-0720ME25_S24_L001,TGFBR1,45.861077636954086,Twist
Nextera-Twist-0720ME25_S24_L001,BMPR1A,45.30212762272475,Twist
Nextera-Twist-0720ME25_S24_L001,TP53,44.53060679905793,Twist
Nextera-Twist-0720ME25_S24_L001,WT1,44.43502982276994,Twist
Nextera-Twist-0720ME25_S24_L001,LMNA,44.04095950583258,Twist
Nextera-Twist-0720ME25_S24_L001,MYBPC3,44.630976283908836,Twist
Nextera-Twist-0720ME25_S24_L001,BRCA2,43.464468888516826,Twist
Nextera-Twist-0720ME25_S24_L001,COL3A1,44.93169913107861,Twist
Nextera-Twist-0720ME25_S24_L001,TGFBR2,44.415821769283525,Twist
Nextera-Twist-0720ME25_S24_L001,RET,44.27748412804271,Twist
Nextera-Twist-0720ME25_S24_L001,SDHB,45.510185610585026,Twist
Nextera-Twist-0720ME25_S24_L001,MYH7,44.43813341786361,Twist
Nextera-Twist-0720ME25_S24_L001,DSP,43.77704127827649,Twist
Nextera-Twist-0720ME25_S24_L001,LDLR,43.81866183117315,Twist
Nextera-Twist-0720ME25_S24_L001,TSC2,44.2370975651406,Twist
Nextera-Twist-0720ME25_S24_L001,VHL,44.23462846615967,Twist
Nextera-Twist-0720ME25_S24_L001,OTC,45.17245084956455,Twist
Nextera-Twist-0720ME25_S24_L001,APOB,43.47926703445638,Twist
Nextera-Twist-0720ME25_S24_L001,MEN1,43.2320720539529,Twist
Nextera-Twist-0720ME25_S24_L001,SDHAF2,43.91482524514358,Twist
Nextera-Twist-0720ME25_S24_L001,RYR1,44.917790061608045,Twist
Nextera-Twist-0720ME25_S24_L001,TPM1,44.14463270264657,Twist
Nextera-Twist-0720ME25_S24_L001,SDHC,44.45880109474007,Twist
Nextera-Twist-0720ME25_S24_L001,STK11,43.80952880125902,Twist
Nextera-Twist-0720ME25_S24_L001,MLH1,44.584054295059175,Twist
Nextera-Twist-0720ME25_S24_L001,MSH2,44.66851595859584,Twist
Nextera-Twist-0720ME25_S24_L001,APC,43.39335533893386,Twist
Nextera-Twist-0720ME25_S24_L001,KCNH2,43.26594806389883,Twist
Nextera-Twist-0720ME25_S24_L001,PCSK9,45.89970726660599,Twist
Nextera-Twist-0720ME25_S24_L001,GLA,44.902440291627016,Twist
AgilentQXT-Twist-GIAB_S18_L001,SMAD3,46.69402345295682,Twist
AgilentQXT-Twist-GIAB_S18_L001,DSG2,44.707638823148834,Twist
AgilentQXT-Twist-GIAB_S18_L001,SMAD4,45.50825763133072,Twist
AgilentQXT-Twist-GIAB_S18_L001,KCNQ1,48.09265988211725,Twist
AgilentQXT-Twist-GIAB_S18_L001,ACTC1,46.37088766701576,Twist
AgilentQXT-Twist-GIAB_S18_L001,SCN5A,46.78538188427275,Twist
AgilentQXT-Twist-GIAB_S18_L001,MYL2,47.87103395188451,Twist
AgilentQXT-Twist-GIAB_S18_L001,DSC2,45.014219493624964,Twist
AgilentQXT-Twist-GIAB_S18_L001,PKP2,45.91512133085864,Twist
AgilentQXT-Twist-GIAB_S18_L001,PTEN,45.32124090309902,Twist
AgilentQXT-Twist-GIAB_S18_L001,MUTYH,45.30103992277233,Twist
AgilentQXT-Twist-GIAB_S18_L001,RYR2,45.90912248158081,Twist
AgilentQXT-Twist-GIAB_S18_L001,ATP7B,45.746882912913655,Twist
AgilentQXT-Twist-GIAB_S18_L001,ACTA2,47.069088946318764,Twist
AgilentQXT-Twist-GIAB_S18_L001,FBN1,46.444441763206505,Twist
AgilentQXT-Twist-GIAB_S18_L001,NF2,46.700166124679235,Twist
AgilentQXT-Twist-GIAB_S18_L001,TNNT2,48.66508730376594,Twist
AgilentQXT-Twist-GIAB_S18_L001,MSH6,43.940464049342324,Twist
AgilentQXT-Twist-GIAB_S18_L001,TMEM43,48.07686285788561,Twist
AgilentQXT-Twist-GIAB_S18_L001,MYL3,47.98029843031152,Twist
AgilentQXT-Twist-GIAB_S18_L001,RB1,45.2091930371438,Twist
AgilentQXT-Twist-GIAB_S18_L001,TSC1,45.782098804815966,Twist
AgilentQXT-Twist-GIAB_S18_L001,MYH11,46.620363483573776,Twist
AgilentQXT-Twist-GIAB_S18_L001,BRCA1,43.81890984547637,Twist
AgilentQXT-Twist-GIAB_S18_L001,TNNI3,46.99464295141354,Twist
AgilentQXT-Twist-GIAB_S18_L001,PRKAG2,45.60109400675032,Twist
AgilentQXT-Twist-GIAB_S18_L001,CACNA1S,47.51579371026674,Twist
AgilentQXT-Twist-GIAB_S18_L001,PMS2,45.251145008976145,Twist
AgilentQXT-Twist-GIAB_S18_L001,TGFBR1,45.4855339677281,Twist
AgilentQXT-Twist-GIAB_S18_L001,BMPR1A,45.28478902388017,Twist
AgilentQXT-Twist-GIAB_S18_L001,TP53,47.07166183834873,Twist
AgilentQXT-Twist-GIAB_S18_L001,WT1,46.67755497841207,Twist
AgilentQXT-Twist-GIAB_S18_L001,LMNA,46.362935989013934,Twist
AgilentQXT-Twist-GIAB_S18_L001,MYBPC3,47.48892762328285,Twist
AgilentQXT-Twist-GIAB_S18_L001,BRCA2,42.661119618550245,Twist
AgilentQXT-Twist-GIAB_S18_L001,COL3A1,46.28735331306037,Twist
AgilentQXT-Twist-GIAB_S18_L001,TGFBR2,46.27232133917806,Twist
AgilentQXT-Twist-GIAB_S18_L001,RET,47.41340155461005,Twist
AgilentQXT-Twist-GIAB_S18_L001,SDHB,46.94624441067941,Twist
AgilentQXT-Twist-GIAB_S18_L001,MYH7,46.38410783323744,Twist
AgilentQXT-Twist-GIAB_S18_L001,DSP,44.43733370670547,Twist
AgilentQXT-Twist-GIAB_S18_L001,LDLR,45.00155414747916,Twist
AgilentQXT-Twist-GIAB_S18_L001,TSC2,48.06605324070551,Twist
AgilentQXT-Twist-GIAB_S18_L001,VHL,46.59653047597398,Twist
AgilentQXT-Twist-GIAB_S18_L001,OTC,45.83399204004086,Twist
AgilentQXT-Twist-GIAB_S18_L001,APOB,43.650189054182626,Twist
AgilentQXT-Twist-GIAB_S18_L001,MEN1,46.02750147824766,Twist
AgilentQXT-Twist-GIAB_S18_L001,SDHAF2,44.66018082208992,Twist
AgilentQXT-Twist-GIAB_S18_L001,RYR1,47.37440343251915,Twist
AgilentQXT-Twist-GIAB_S18_L001,TPM1,45.41353382498728,Twist
AgilentQXT-Twist-GIAB_S18_L001,SDHC,47.46553446810395,Twist
AgilentQXT-Twist-GIAB_S18_L001,STK11,47.12784555143348,Twist
AgilentQXT-Twist-GIAB_S18_L001,MLH1,46.47150147787792,Twist
AgilentQXT-Twist-GIAB_S18_L001,MSH2,45.44896297641484,Twist
AgilentQXT-Twist-GIAB_S18_L001,APC,43.76837540161169,Twist
AgilentQXT-Twist-GIAB_S18_L001,KCNH2,45.81779078607355,Twist
AgilentQXT-Twist-GIAB_S18_L001,PCSK9,46.659030696231106,Twist
AgilentQXT-Twist-GIAB_S18_L001,GLA,45.639284480742376,Twist
NexteraCap-Roche-110465_S59_L002,SMAD3,44.38515758293452,Roche
NexteraCap-Roche-110465_S59_L002,DSG2,43.55892621857299,Roche
NexteraCap-Roche-110465_S59_L002,SMAD4,47.76375590580634,Roche
NexteraCap-Roche-110465_S59_L002,KCNQ1,43.878207640095816,Roche
NexteraCap-Roche-110465_S59_L002,ACTC1,43.395863181322596,Roche
NexteraCap-Roche-110465_S59_L002,SCN5A,42.48440871630798,Roche
NexteraCap-Roche-110465_S59_L002,MYL2,44.829832468360195,Roche
NexteraCap-Roche-110465_S59_L002,DSC2,42.713297485830545,Roche
NexteraCap-Roche-110465_S59_L002,PKP2,43.3767457359704,Roche
NexteraCap-Roche-110465_S59_L002,PTEN,40.12810865128216,Roche
NexteraCap-Roche-110465_S59_L002,MUTYH,44.35523972715123,Roche
NexteraCap-Roche-110465_S59_L002,RYR2,43.374281422520696,Roche
NexteraCap-Roche-110465_S59_L002,ATP7B,42.99799974090155,Roche
NexteraCap-Roche-110465_S59_L002,ACTA2,41.390722520373686,Roche
NexteraCap-Roche-110465_S59_L002,FBN1,43.943546019656125,Roche
NexteraCap-Roche-110465_S59_L002,NF2,43.31313087348971,Roche
NexteraCap-Roche-110465_S59_L002,TNNT2,45.05127356574986,Roche
NexteraCap-Roche-110465_S59_L002,MSH6,41.38504007001997,Roche
NexteraCap-Roche-110465_S59_L002,TMEM43,43.68753335706821,Roche
NexteraCap-Roche-110465_S59_L002,MYL3,43.7146618794292,Roche
NexteraCap-Roche-110465_S59_L002,RB1,45.18885466575404,Roche
NexteraCap-Roche-110465_S59_L002,TSC1,43.734701119097274,Roche
NexteraCap-Roche-110465_S59_L002,MYH11,43.14230351673046,Roche
NexteraCap-Roche-110465_S59_L002,BRCA1,41.57159002409002,Roche
NexteraCap-Roche-110465_S59_L002,TNNI3,45.42194261762676,Roche
NexteraCap-Roche-110465_S59_L002,PRKAG2,44.935516565314195,Roche
NexteraCap-Roche-110465_S59_L002,CACNA1S,43.30200715877178,Roche
NexteraCap-Roche-110465_S59_L002,PMS2,44.009639117243715,Roche
NexteraCap-Roche-110465_S59_L002,TGFBR1,40.01747017287558,Roche
NexteraCap-Roche-110465_S59_L002,BMPR1A,42.24385126031088,Roche
NexteraCap-Roche-110465_S59_L002,TP53,42.50156301378872,Roche
NexteraCap-Roche-110465_S59_L002,WT1,50.37819858712716,Roche
NexteraCap-Roche-110465_S59_L002,LMNA,43.86601075806811,Roche
NexteraCap-Roche-110465_S59_L002,MYBPC3,42.51116658215186,Roche
NexteraCap-Roche-110465_S59_L002,BRCA2,44.761387950450455,Roche
NexteraCap-Roche-110465_S59_L002,COL3A1,44.16990136973789,Roche
NexteraCap-Roche-110465_S59_L002,TGFBR2,44.32212271901988,Roche
NexteraCap-Roche-110465_S59_L002,RET,43.95318656346229,Roche
NexteraCap-Roche-110465_S59_L002,SDHB,45.98667030248663,Roche
NexteraCap-Roche-110465_S59_L002,MYH7,43.7508673302767,Roche
NexteraCap-Roche-110465_S59_L002,DSP,41.62942999585946,Roche
NexteraCap-Roche-110465_S59_L002,LDLR,42.57288373525266,Roche
NexteraCap-Roche-110465_S59_L002,TSC2,44.305371230417094,Roche
NexteraCap-Roche-110465_S59_L002,VHL,48.861554512258735,Roche
NexteraCap-Roche-110465_S59_L002,OTC,46.60277440259214,Roche
NexteraCap-Roche-110465_S59_L002,APOB,41.99536871247337,Roche
NexteraCap-Roche-110465_S59_L002,MEN1,42.51830954926446,Roche
NexteraCap-Roche-110465_S59_L002,SDHAF2,36.398069498069496,Roche
NexteraCap-Roche-110465_S59_L002,RYR1,43.59689476921934,Roche
NexteraCap-Roche-110465_S59_L002,TPM1,44.200279352133066,Roche
NexteraCap-Roche-110465_S59_L002,SDHC,42.67847769028871,Roche
NexteraCap-Roche-110465_S59_L002,STK11,46.26421433663354,Roche
NexteraCap-Roche-110465_S59_L002,MLH1,44.94340218756928,Roche
NexteraCap-Roche-110465_S59_L002,MSH2,42.978191344246035,Roche
NexteraCap-Roche-110465_S59_L002,APC,43.016984484058725,Roche
NexteraCap-Roche-110465_S59_L002,KCNH2,42.20699986700766,Roche
NexteraCap-Roche-110465_S59_L002,PCSK9,46.48623025623026,Roche
NexteraCap-Roche-110465_S59_L002,GLA,40.61564450528233,Roche
AgilentQXT-Roche-110465_S37_L002,SMAD3,45.03998496273651,Roche
AgilentQXT-Roche-110465_S37_L002,DSG2,43.07263267796452,Roche
AgilentQXT-Roche-110465_S37_L002,SMAD4,44.65525909617088,Roche
AgilentQXT-Roche-110465_S37_L002,KCNQ1,46.8819859427382,Roche
AgilentQXT-Roche-110465_S37_L002,ACTC1,44.04683988766612,Roche
AgilentQXT-Roche-110465_S37_L002,SCN5A,44.18386888399189,Roche
AgilentQXT-Roche-110465_S37_L002,MYL2,47.37625482267238,Roche
AgilentQXT-Roche-110465_S37_L002,DSC2,44.16550248736535,Roche
AgilentQXT-Roche-110465_S37_L002,PKP2,43.59571982464606,Roche
AgilentQXT-Roche-110465_S37_L002,PTEN,43.470235072527736,Roche
AgilentQXT-Roche-110465_S37_L002,MUTYH,44.6936553229512,Roche
AgilentQXT-Roche-110465_S37_L002,RYR2,44.55783975089001,Roche
AgilentQXT-Roche-110465_S37_L002,ATP7B,43.992280490779336,Roche
AgilentQXT-Roche-110465_S37_L002,ACTA2,45.014443843716805,Roche
AgilentQXT-Roche-110465_S37_L002,FBN1,45.196664866346474,Roche
AgilentQXT-Roche-110465_S37_L002,NF2,45.573579028917145,Roche
AgilentQXT-Roche-110465_S37_L002,TNNT2,47.2753961085336,Roche
AgilentQXT-Roche-110465_S37_L002,MSH6,41.80058044091881,Roche
AgilentQXT-Roche-110465_S37_L002,TMEM43,46.446544388008064,Roche
AgilentQXT-Roche-110465_S37_L002,MYL3,47.35230783021723,Roche
AgilentQXT-Roche-110465_S37_L002,RB1,44.265272080932675,Roche
AgilentQXT-Roche-110465_S37_L002,TSC1,43.899582261254885,Roche
AgilentQXT-Roche-110465_S37_L002,MYH11,44.82084092964669,Roche
AgilentQXT-Roche-110465_S37_L002,BRCA1,42.44620331112683,Roche
AgilentQXT-Roche-110465_S37_L002,TNNI3,46.26351455946243,Roche
AgilentQXT-Roche-110465_S37_L002,PRKAG2,45.04028504623215,Roche
AgilentQXT-Roche-110465_S37_L002,CACNA1S,45.829951452864535,Roche
AgilentQXT-Roche-110465_S37_L002,PMS2,43.567488280248824,Roche
AgilentQXT-Roche-110465_S37_L002,TGFBR1,43.857832117269766,Roche
AgilentQXT-Roche-110465_S37_L002,BMPR1A,44.37333174237906,Roche
AgilentQXT-Roche-110465_S37_L002,TP53,45.07585921857198,Roche
AgilentQXT-Roche-110465_S37_L002,WT1,44.587835301094984,Roche
AgilentQXT-Roche-110465_S37_L002,LMNA,45.33647482433383,Roche
AgilentQXT-Roche-110465_S37_L002,MYBPC3,45.71684023020499,Roche
AgilentQXT-Roche-110465_S37_L002,BRCA2,41.40239489789998,Roche
AgilentQXT-Roche-110465_S37_L002,COL3A1,45.49525639346279,Roche
AgilentQXT-Roche-110465_S37_L002,TGFBR2,43.52475551951628,Roche
AgilentQXT-Roche-110465_S37_L002,RET,45.42522967328888,Roche
AgilentQXT-Roche-110465_S37_L002,SDHB,45.06661079310667,Roche
AgilentQXT-Roche-110465_S37_L002,MYH7,44.838898413549316,Roche
AgilentQXT-Roche-110465_S37_L002,DSP,42.59789631896683,Roche
AgilentQXT-Roche-110465_S37_L002,LDLR,44.642321525001,Roche
AgilentQXT-Roche-110465_S37_L002,TSC2,45.60972987789431,Roche
AgilentQXT-Roche-110465_S37_L002,VHL,43.660758244441055,Roche
AgilentQXT-Roche-110465_S37_L002,OTC,44.83064024422385,Roche
AgilentQXT-Roche-110465_S37_L002,APOB,41.9800636218915,Roche
AgilentQXT-Roche-110465_S37_L002,MEN1,44.18337185246676,Roche
AgilentQXT-Roche-110465_S37_L002,SDHAF2,42.68490916749795,Roche
AgilentQXT-Roche-110465_S37_L002,RYR1,45.613472238417316,Roche
AgilentQXT-Roche-110465_S37_L002,TPM1,44.462716410668044,Roche
AgilentQXT-Roche-110465_S37_L002,SDHC,43.72994320082299,Roche
AgilentQXT-Roche-110465_S37_L002,STK11,45.63433593606289,Roche
AgilentQXT-Roche-110465_S37_L002,MLH1,44.767826259517896,Roche
AgilentQXT-Roche-110465_S37_L002,MSH2,43.026415543440514,Roche
AgilentQXT-Roche-110465_S37_L002,APC,42.19727792423611,Roche
AgilentQXT-Roche-110465_S37_L002,KCNH2,44.45014135728051,Roche
AgilentQXT-Roche-110465_S37_L002,PCSK9,45.706951336372605,Roche
AgilentQXT-Roche-110465_S37_L002,GLA,44.227818708610194,Roche
Nextera-IDT-GIAB_S50_L002,SMAD3,44.67409882720036,IDT
Nextera-IDT-GIAB_S50_L002,DSG2,42.97651498981836,IDT
Nextera-IDT-GIAB_S50_L002,SMAD4,43.88127169515798,IDT
Nextera-IDT-GIAB_S50_L002,KCNQ1,43.35549701600703,IDT
Nextera-IDT-GIAB_S50_L002,ACTC1,44.0510991768645,IDT
Nextera-IDT-GIAB_S50_L002,SCN5A,42.92051613722146,IDT
Nextera-IDT-GIAB_S50_L002,MYL2,45.490588350016495,IDT
Nextera-IDT-GIAB_S50_L002,DSC2,44.060460603843055,IDT
Nextera-IDT-GIAB_S50_L002,PKP2,43.163914162368144,IDT
Nextera-IDT-GIAB_S50_L002,PTEN,44.62058491757232,IDT
Nextera-IDT-GIAB_S50_L002,MUTYH,43.64489302796133,IDT
Nextera-IDT-GIAB_S50_L002,RYR2,44.22562195206073,IDT
Nextera-IDT-GIAB_S50_L002,ATP7B,43.716940418860645,IDT
Nextera-IDT-GIAB_S50_L002,ACTA2,44.96389629833931,IDT
Nextera-IDT-GIAB_S50_L002,FBN1,43.76947369272336,IDT
Nextera-IDT-GIAB_S50_L002,NF2,45.12199290076877,IDT
Nextera-IDT-GIAB_S50_L002,TNNT2,45.07605864487476,IDT
Nextera-IDT-GIAB_S50_L002,MSH6,42.17513920152865,IDT
Nextera-IDT-GIAB_S50_L002,TMEM43,45.511364543734686,IDT
Nextera-IDT-GIAB_S50_L002,MYL3,43.55846856818107,IDT
Nextera-IDT-GIAB_S50_L002,RB1,44.03285540748301,IDT
Nextera-IDT-GIAB_S50_L002,TSC1,44.119120223890036,IDT
Nextera-IDT-GIAB_S50_L002,MYH11,43.286841486120764,IDT
Nextera-IDT-GIAB_S50_L002,BRCA1,43.25690650573336,IDT
Nextera-IDT-GIAB_S50_L002,TNNI3,44.410560914372,IDT
Nextera-IDT-GIAB_S50_L002,PRKAG2,44.207610025804456,IDT
Nextera-IDT-GIAB_S50_L002,CACNA1S,44.657982324380605,IDT
Nextera-IDT-GIAB_S50_L002,PMS2,43.8412888827964,IDT
Nextera-IDT-GIAB_S50_L002,TGFBR1,44.322370577489934,IDT
Nextera-IDT-GIAB_S50_L002,BMPR1A,44.107839599517455,IDT
Nextera-IDT-GIAB_S50_L002,TP53,44.39401987680979,IDT
Nextera-IDT-GIAB_S50_L002,WT1,44.50776870963292,IDT
Nextera-IDT-GIAB_S50_L002,LMNA,42.78275113452344,IDT
Nextera-IDT-GIAB_S50_L002,MYBPC3,43.811616558108916,IDT
Nextera-IDT-GIAB_S50_L002,BRCA2,42.26630848651257,IDT
Nextera-IDT-GIAB_S50_L002,COL3A1,44.76737984884114,IDT
Nextera-IDT-GIAB_S50_L002,TGFBR2,42.935423082110326,IDT
Nextera-IDT-GIAB_S50_L002,RET,43.37662173125577,IDT
Nextera-IDT-GIAB_S50_L002,SDHB,44.06731951538408,IDT
Nextera-IDT-GIAB_S50_L002,MYH7,43.409315117027866,IDT
Nextera-IDT-GIAB_S50_L002,DSP,42.96423473498345,IDT
Nextera-IDT-GIAB_S50_L002,LDLR,43.409342412678036,IDT
Nextera-IDT-GIAB_S50_L002,TSC2,43.652518121121915,IDT
Nextera-IDT-GIAB_S50_L002,VHL,44.273885428022055,IDT
Nextera-IDT-GIAB_S50_L002,OTC,43.84699318865699,IDT
Nextera-IDT-GIAB_S50_L002,APOB,42.37218725204752,IDT
Nextera-IDT-GIAB_S50_L002,MEN1,42.571927362567614,IDT
Nextera-IDT-GIAB_S50_L002,SDHAF2,43.3340515019249,IDT
Nextera-IDT-GIAB_S50_L002,RYR1,43.88714692748509,IDT
Nextera-IDT-GIAB_S50_L002,TPM1,43.36755629308993,IDT
Nextera-IDT-GIAB_S50_L002,SDHC,44.42536886855743,IDT
Nextera-IDT-GIAB_S50_L002,STK11,42.988141817723694,IDT
Nextera-IDT-GIAB_S50_L002,MLH1,44.39420806381782,IDT
Nextera-IDT-GIAB_S50_L002,MSH2,43.73524350813242,IDT
Nextera-IDT-GIAB_S50_L002,APC,42.10537033424075,IDT
Nextera-IDT-GIAB_S50_L002,KCNH2,42.99600883246186,IDT
Nextera-IDT-GIAB_S50_L002,PCSK9,43.05910556580103,IDT
Nextera-IDT-GIAB_S50_L002,GLA,44.6933558356789,IDT
AgilentQXT-Roche-1501199_S1_L001,SMAD3,48.727525743494425,Roche
AgilentQXT-Roche-1501199_S1_L001,DSG2,45.41694178676035,Roche
AgilentQXT-Roche-1501199_S1_L001,SMAD4,46.77054736480363,Roche
AgilentQXT-Roche-1501199_S1_L001,KCNQ1,47.52819850828445,Roche
AgilentQXT-Roche-1501199_S1_L001,ACTC1,45.610566316912,Roche
AgilentQXT-Roche-1501199_S1_L001,SCN5A,46.55126366614376,Roche
AgilentQXT-Roche-1501199_S1_L001,MYL2,47.44099387414664,Roche
AgilentQXT-Roche-1501199_S1_L001,DSC2,45.21056329622335,Roche
AgilentQXT-Roche-1501199_S1_L001,PKP2,45.55041413695214,Roche
